"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","company_size"
"2021","SE","FT","Data Science Manager","Data Scientist",54238,"IN","US","L"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",24407,"IN","IN","L"
"2021","SE","FT","Research Scientist","Research Scientist",96357,"CA","CA","L"
"2021","EX","FT","Data Science Consultant","Data Scientist",70329,"FR","ES","S"
"2021","MI","FT","Data Engineer","Data Engineer",26224,"RO","US","L"
"2021","MI","FT","Data Scientist","Data Scientist",91500,"DE","DE","L"
"2021","MI","FT","Big Data Engineer","Big Data Engineer",22671,"IN","IN","L"
"2021","MI","FT","Data Scientist","Data Scientist",5695,"IN","US","S"
"2021","MI","FT","Data Scientist","Data Scientist",40798,"CL","CL","L"
"2021","MI","FT","Data Scientist","Data Scientist",2876,"MX","MX","S"
"2021","MI","FT","Data Scientist","Data Scientist",61985,"DE","AT","M"
"2021","MI","FT","Data Scientist","Data Scientist",38144,"ES","ES","L"
"2021","MI","FT","Data Scientist","Data Scientist",56578,"GB","GB","L"
"2021","MI","FT","Data Scientist","Data Scientist",33899,"IN","IN","M"
"2021","MI","FT","Data Scientist","Data Scientist",117583,"GB","GB","L"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",47129,"PL","PL","L"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",89402,"BE","BE","M"
"2021","EN","PT","Computer Vision Engineer","ML Engineer",28850,"DK","DK","S"
"2021","MI","FT","Data Scientist","Data Scientist",89402,"DE","DE","L"
"2021","MI","FT","Data Engineer","Data Engineer",66400,"HK","GB","S"
"2021","MI","FT","Research Scientist","Research Scientist",57217,"FR","FR","S"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",25032,"SI","SI","L"
"2021","MI","FT","Data Science Engineer","Data Scientist",40529,"GR","GR","M"
"2021","MI","FT","Data Scientist","Data Scientist",13000,"BR","BR","S"
"2021","EN","FT","Big Data Engineer","Big Data Engineer",5898,"IN","CH","L"
"2021","SE","FT","Data Scientist","Data Scientist",87961,"CA","CA","S"
"2021","SE","FT","Finance Data Analyst","Data Analyst",62250,"GB","GB","L"
"2021","SE","FT","Data Engineer","Data Engineer",77481,"RO","GB","S"
"2021","SE","FT","Computer Vision Engineer","ML Engineer",19052,"BR","BR","M"
"2021","EN","FT","Business Data Analyst","BI Analyst",59601,"LU","LU","L"
"2021","SE","FT","Principal Data Scientist","Data Scientist",175228,"DE","DE","M"
"2021","MI","FT","Data Scientist","Data Scientist",47204,"ES","ES","M"
"2021","EN","FT","AI Scientist","AI Engineer",18102,"IN","AS","S"
"2021","MI","FT","Lead Data Analyst","Data Analyst",19661,"IN","IN","L"
"2021","MI","FT","Data Engineer","Data Engineer",45773,"NL","NL","L"
"2021","MI","FT","Data Scientist","Data Scientist",119353,"SG","IL","M"
"2021","MI","FT","Data Engineer","Data Engineer",28608,"MT","MT","L"
"2021","SE","FT","Data Science Manager","Data Scientist",94917,"IN","IN","L"
"2021","SE","FT","Staff Machine Learning Engineer","ML Engineer",185000,"US","US","M"
"2021","MI","PT","Business Data Analyst","BI Analyst",56000,"GH","US","M"
"2021","SE","FL","Machine Learning Developer","ML Engineer",60000,"NG","NG","M"
"2022","SE","FT","Data Engineer","Data Engineer",135000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",155000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",120600,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",130000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",90000,"US","US","M"
"2022","MI","FT","Data Engineer","Data Engineer",170000,"US","US","M"
"2022","MI","FT","Data Engineer","Data Engineer",150000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",102100,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",84900,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",136620,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",99360,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",117789,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",104702,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",146000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",123000,"US","US","M"
"2022","EN","FT","Data Engineer","Data Engineer",52351,"GB","GB","M"
"2022","SE","FT","Data Analyst","Data Analyst",99000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",116000,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",106260,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",126500,"US","US","M"
"2022","EX","FT","Data Engineer","Data Engineer",242000,"US","US","M"
"2022","EX","FT","Data Engineer","Data Engineer",200000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",65438,"GB","GB","M"
"2022","MI","FT","Data Scientist","Data Scientist",39263,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",78526,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",52351,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",165220,"US","US","M"
"2022","EN","FT","Data Engineer","Data Engineer",45807,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",120160,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",90320,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",181940,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",132320,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",220110,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",160080,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",180000,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",120000,"US","US","L"
"2022","SE","FT","Data Analyst","Data Analyst",124190,"US","US","M"
"2022","EX","FT","Data Analyst","Data Analyst",130000,"US","US","M"
"2022","EX","FT","Data Analyst","Data Analyst",110000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",170000,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",115500,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",112900,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",165400,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",167000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",243900,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",136600,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",109280,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",128875,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",93700,"US","US","M"
"2022","EX","FT","Head of Data Science","Data Scientist",224000,"US","US","M"
"2022","EX","FT","Head of Data Science","Data Scientist",167875,"US","US","M"
"2022","EX","FT","Analytics Engineer","Data Engineer",175000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",156600,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",108800,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",95550,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",113000,"US","US","L"
"2022","SE","FT","Data Analyst","Data Analyst",135000,"US","US","M"
"2022","SE","FT","Data Science Manager","Data Scientist",161342,"US","US","M"
"2022","SE","FT","Data Science Manager","Data Scientist",137141,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",167000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",78526,"GB","GB","M"
"2022","SE","FT","Data Engineer","Data Engineer",65438,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",150000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",211500,"US","US","M"
"2022","SE","FT","Data Architect","Data Engineer",192400,"CA","CA","M"
"2022","SE","FT","Data Architect","Data Engineer",90700,"CA","CA","M"
"2022","SE","FT","Data Analyst","Data Analyst",130000,"CA","CA","M"
"2022","SE","FT","Data Analyst","Data Analyst",61300,"CA","CA","M"
"2022","SE","FT","Data Engineer","Data Engineer",160000,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",138600,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",136000,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",58000,"US","US","S"
"2022","EX","FT","Analytics Engineer","Data Engineer",135000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",170000,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",189650,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",164996,"US","US","M"
"2022","MI","FT","ETL Developer","Data Engineer",54957,"GR","GR","M"
"2022","EX","FT","Lead Data Engineer","Data Engineer",118187,"CA","CA","S"
"2022","SE","FT","Data Analyst","Data Analyst",132000,"US","US","M"
"2022","SE","FT","Data Architect","Data Engineer",208775,"US","US","M"
"2022","SE","FT","Data Architect","Data Engineer",147800,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",136994,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",101570,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",128875,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",93700,"US","US","M"
"2022","EX","FT","Head of Machine Learning","ML Engineer",79039,"IN","IN","L"
"2022","EN","FT","Machine Learning Engineer","ML Engineer",37300,"GB","GB","L"
"2022","SE","FT","Data Analyst","Data Analyst",164000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",155000,"US","US","M"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",124333,"GB","GB","M"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",98158,"GB","GB","M"
"2022","MI","FT","AI Scientist","AI Engineer",120000,"US","US","M"
"2022","SE","FT","Data Analytics Manager","Data Analyst",145000,"US","US","M"
"2022","SE","FT","Data Analytics Manager","Data Analyst",105400,"US","US","M"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",87932,"FR","DE","M"
"2022","MI","FT","Data Engineer","Data Engineer",117789,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",215300,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",158200,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",209100,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",154600,"US","US","L"
"2022","SE","FT","Data Analyst","Data Analyst",115934,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",81666,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",175000,"US","US","M"
"2022","MI","FT","Data Engineer","Data Engineer",98158,"GB","GB","M"
"2022","SE","FT","Data Engineer","Data Engineer",183600,"US","US","L"
"2022","MI","FT","Data Analyst","Data Analyst",52351,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",180000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",71982,"GB","GB","M"
"2022","MI","FT","Data Scientist","Data Scientist",45807,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",65949,"GR","GR","M"
"2022","MI","FT","Data Engineer","Data Engineer",49461,"GR","GR","M"
"2022","MI","FT","Data Engineer","Data Engineer",58894,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",260000,"US","US","M"
"2022","SE","FT","Data Science Engineer","Data Scientist",60000,"AR","MX","L"
"2022","MI","FT","Data Engineer","Data Engineer",63900,"US","US","M"
"2022","MI","FT","Machine Learning Scientist","Research Scientist",160000,"US","US","L"
"2022","MI","FT","Machine Learning Scientist","Research Scientist",112300,"US","US","L"
"2022","MI","FT","Data Science Manager","Data Scientist",241000,"US","US","M"
"2022","MI","FT","Data Science Manager","Data Scientist",159000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",80000,"US","US","M"
"2022","MI","FT","Data Engineer","Data Engineer",82900,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",100800,"US","US","L"
"2022","MI","FT","Data Engineer","Data Engineer",49461,"ES","ES","M"
"2022","SE","FT","Data Scientist","Data Scientist",140400,"US","US","L"
"2022","MI","FT","Data Analyst","Data Analyst",39263,"GB","GB","M"
"2022","MI","FT","Data Analyst","Data Analyst",43966,"ES","ES","M"
"2022","MI","FT","Data Analyst","Data Analyst",32974,"ES","ES","M"
"2022","MI","FT","Data Engineer","Data Engineer",87932,"ES","ES","M"
"2022","MI","FT","Data Engineer","Data Engineer",76940,"ES","ES","M"
"2022","MI","FT","Data Engineer","Data Engineer",104702,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",91614,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",65949,"ES","ES","M"
"2022","MI","FT","Data Engineer","Data Engineer",87932,"GR","GR","M"
"2022","MI","FT","Data Analyst","Data Analyst",43966,"GR","GR","M"
"2022","MI","FT","Data Analyst","Data Analyst",32974,"GR","GR","M"
"2022","MI","FT","Data Engineer","Data Engineer",76940,"GR","GR","M"
"2022","SE","FT","Data Engineer","Data Engineer",180000,"US","US","M"
"2022","EN","FT","ML Engineer","ML Engineer",21983,"PT","PT","L"
"2022","SE","FT","Data Engineer","Data Engineer",80000,"US","US","M"
"2022","MI","FT","Machine Learning Developer","ML Engineer",78791,"CA","CA","M"
"2022","EX","FT","Director of Data Science","Data Scientist",196979,"CA","CA","L"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",120000,"US","US","S"
"2022","EN","FT","Computer Vision Engineer","ML Engineer",125000,"US","US","M"
"2022","MI","FT","NLP Engineer","ML Engineer",37236,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",105000,"US","US","M"
"2022","SE","FT","Lead Machine Learning Engineer","ML Engineer",87932,"DE","DE","M"
"2022","MI","FT","Business Data Analyst","BI Analyst",18442,"IN","IN","M"
"2022","MI","FT","Data Scientist","Data Scientist",31615,"IN","IN","L"
"2022","MI","FT","Machine Learning Infrastructure Engineer","ML Engineer",58255,"PT","PT","L"
"2022","EN","FT","Financial Data Analyst","Data Analyst",100000,"US","US","L"
"2022","MI","PT","Data Engineer","Data Engineer",54957,"DE","DE","L"
"2022","EN","FT","Data Scientist","Data Scientist",18442,"IN","IN","M"
"2022","SE","FT","Principal Data Scientist","Data Scientist",162674,"DE","DE","M"
"2022","EN","FT","Data Engineer","Data Engineer",120000,"US","US","M"
"2022","SE","FT","Research Scientist","Research Scientist",144000,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",104890,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",100000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",140000,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",135000,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",50000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",220000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",183228,"GB","GB","M"
"2022","MI","FT","Data Scientist","Data Scientist",91614,"GB","GB","M"
"2022","SE","FT","Data Scientist","Data Scientist",185100,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",220000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",200000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",120000,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",120000,"AE","AE","S"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",65000,"AE","AE","S"
"2022","EX","FT","Data Engineer","Data Engineer",324000,"US","US","M"
"2022","EX","FT","Data Engineer","Data Engineer",216000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",210000,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",120000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",230000,"US","US","M"
"2022","EN","PT","Data Scientist","Data Scientist",100000,"DZ","DZ","M"
"2022","MI","FL","Data Scientist","Data Scientist",100000,"CA","US","M"
"2022","EN","CT","Applied Machine Learning Scientist","ML Engineer",31875,"TN","CZ","M"
"2022","SE","FT","Head of Data","Data Scientist",200000,"MY","US","M"
"2022","MI","FT","Principal Data Analyst","Data Analyst",75000,"CA","CA","S"
"2022","MI","FT","Data Scientist","Data Scientist",35590,"PL","PL","L"
"2022","SE","FT","Machine Learning Developer","ML Engineer",78791,"CA","CA","M"
"2022","SE","FT","Data Scientist","Data Scientist",100000,"BR","US","M"
"2022","MI","FT","Machine Learning Scientist","Research Scientist",153000,"US","US","M"
"2022","EN","FT","Data Engineer","Data Engineer",58035,"PK","DE","M"
"2022","SE","FT","Data Scientist","Data Scientist",165000,"US","US","M"
"2022","SE","FT","Research Scientist","Research Scientist",93427,"FR","FR","L"
"2022","EN","FT","Data Scientist","Data Scientist",52396,"CA","CA","L"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",62651,"NL","NL","L"
"2022","MI","FT","Head of Data","Data Scientist",32974,"EE","EE","S"
"2022","EN","FT","Data Scientist","Data Scientist",40000,"JP","MY","L"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",87425,"AU","AU","L"
"2022","SE","FT","Data Engineer","Data Engineer",115000,"US","US","M"
"2022","EN","FT","Data Scientist","Data Scientist",86703,"AU","AU","M"
"2022","MI","FT","Applied Machine Learning Scientist","ML Engineer",75000,"BO","US","L"
"2022","MI","FT","Research Scientist","Research Scientist",64849,"AT","AT","L"
"2022","EN","FT","Research Scientist","Research Scientist",120000,"US","US","L"
"2022","MI","FT","Applied Data Scientist","Data Scientist",157000,"US","US","L"
"2022","EN","FT","Computer Vision Software Engineer","ML Engineer",150000,"AU","AU","S"
"2022","MI","FT","Business Data Analyst","BI Analyst",70912,"CA","CA","L"
"2022","EN","FT","Data Engineer","Data Engineer",65000,"US","US","S"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",71444,"IE","IE","S"
