"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","remote_ratio","company_size"
"2021","SE","FT","ML Engineer","ML Engineer",256000,"US","US",0,"S"
"2021","SE","FT","Director of Data Engineering","Data Engineer",200000,"US","US",0,"L"
"2021","SE","FT","Data Analyst","Data Analyst",200000,"US","US",0,"L"
"2021","MI","FT","Data Architect","Data Engineer",180000,"US","US",0,"L"
"2021","MI","FT","Head of Data Science","Data Scientist",110000,"US","US",0,"S"
"2021","MI","FT","Research Scientist","Research Scientist",63810,"CA","CA",0,"M"
"2021","MI","FT","Data Scientist","Data Scientist",46809,"ES","ES",0,"M"
"2021","EN","FT","Data Scientist","Data Scientist",4000,"VN","VN",0,"M"
"2021","EN","FT","Data Engineer","Data Engineer",21637,"IN","IN",0,"M"
"2021","SE","FT","Data Scientist","Data Scientist",103691,"CA","CA",0,"L"
"2021","MI","FT","Data Analyst","Data Analyst",80000,"US","US",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",110000,"US","US",0,"L"
"2021","SE","FT","Data Scientist","Data Scientist",165000,"US","US",0,"L"
"2021","EN","FT","AI Scientist","AI Engineer",18053,"IN","AS",0,"S"
"2021","MI","FT","Data Engineer","Data Engineer",72212,"GB","GB",0,"L"
"2021","EN","FT","Data Scientist","Data Scientist",36643,"FR","FR",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",12103,"TR","TR",100,"M"
"2021","SE","FT","Data Engineer","Data Engineer",96282,"GB","GB",0,"L"
"2021","SE","FT","Principal Data Analyst","Data Analyst",170000,"US","US",0,"M"
"2021","MI","FT","Data Scientist","Data Scientist",115000,"US","US",50,"L"
"2021","EN","FT","Data Scientist","Data Scientist",90000,"US","US",0,"S"
"2021","EX","FT","Principal Data Engineer","Data Engineer",600000,"US","US",0,"L"
"2021","EN","FT","Data Scientist","Data Scientist",28399,"IN","IN",0,"M"
"2021","MI","FT","Data Analyst","Data Analyst",93000,"US","US",0,"L"
"2021","SE","FT","Big Data Architect","Big Data Engineer",99703,"CA","CA",100,"M"
"2021","SE","FT","Principal Data Scientist","Data Scientist",173762,"DE","DE",0,"M"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",185000,"US","US",0,"L"
"2021","EX","FT","Director of Data Science","Data Scientist",141846,"DE","DE",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",130000,"US","US",100,"L"
"2021","SE","FT","Data Analyst","Data Analyst",63831,"DE","DE",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",16904,"IN","IN",0,"S"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",66265,"IN","IN",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",25532,"RS","DE",0,"S"
"2021","SE","FT","Lead Data Engineer","Data Engineer",160000,"PR","US",0,"S"
"2021","MI","FT","Data Engineer","Data Engineer",93150,"US","US",0,"M"
"2021","MI","FT","Data Engineer","Data Engineer",111775,"US","US",0,"M"
"2021","MI","FT","Data Engineer","Data Engineer",28016,"TR","TR",0,"M"
"2021","EN","FT","Data Engineer","Data Engineer",65013,"DE","DE",0,"M"
"2021","EN","FT","Data Engineer","Data Engineer",72500,"US","US",0,"L"
"2021","SE","FT","Computer Vision Engineer","ML Engineer",18907,"BR","BR",0,"M"
"2021","EN","FT","Data Science Consultant","Data Scientist",76833,"DE","DE",100,"L"
"2021","EN","FT","Machine Learning Engineer","ML Engineer",85000,"NL","DE",0,"S"
"2021","SE","FT","Data Scientist","Data Scientist",77684,"FR","FR",0,"M"
"2021","EN","FT","Data Scientist","Data Scientist",100000,"US","US",50,"M"
"2021","EN","FT","Data Scientist","Data Scientist",58000,"US","US",0,"L"
"2021","SE","FT","AI Scientist","AI Engineer",55000,"ES","ES",0,"L"
"2021","SE","FT","Data Scientist","Data Scientist",20171,"TR","TR",0,"L"
"2021","EN","FT","Business Data Analyst","BI Analyst",59102,"LU","LU",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",112000,"US","US",0,"L"
"2021","EN","FT","Research Scientist","Research Scientist",100000,"JE","CN",0,"L"
"2021","MI","PT","Data Engineer","Data Engineer",69741,"NL","NL",0,"L"
"2021","SE","CT","Staff Data Scientist","Data Scientist",105000,"US","US",0,"M"
"2021","MI","FT","Research Scientist","Research Scientist",69999,"CZ","CZ",0,"L"
"2021","SE","FT","Data Science Manager","Data Scientist",94665,"IN","IN",0,"L"
"2021","SE","FT","Head of Data","Data Scientist",102839,"SI","SI",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",109000,"US","US",0,"L"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",51064,"IT","IT",0,"L"
"2021","MI","FT","Data Science Lead","Data Scientist",150000,"US","US",0,"M"
"2021","MI","FT","AI Scientist","AI Engineer",30000,"GH","GH",0,"S"
"2021","EN","FT","Marketing Data Engineer","Data Engineer",66970,"SG","SG",0,"L"
"2021","SE","FT","Data Scientist","Data Scientist",54094,"IN","IN",0,"L"
"2021","MI","FT","Data Analyst","Data Analyst",16904,"IN","IN",0,"L"
"2021","SE","FT","Data Analyst","Data Analyst",115000,"US","US",0,"S"
"2021","EN","FT","3D Computer Vision Researcher","Research Scientist",20000,"AS","AS",0,"M"
"2021","MI","FL","Autonomous Vehicle Technician","AI Engineer",45555,"AS","BS",0,"M"
"2021","EN","FT","Power BI Developer","BI Analyst",5409,"IN","IN",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",75050,"AU","AU",0,"L"
"2021","EN","FT","Data Analyst","Data Analyst",42028,"AU","AU",0,"L"
"2021","EN","FT","Machine Learning Research Engineer","Research Scientist",20000,"FR","FR",0,"M"
"2021","EN","FT","Machine Learning Developer","ML Engineer",15000,"TH","TH",0,"L"
"2021","EN","FT","Data Engineer","Data Engineer",45390,"GB","GB",0,"L"
"2021","EN","PT","Computer Vision Software Engineer","ML Engineer",19073,"DK","DK",0,"L"
"2021","SE","FT","Data Analyst","Data Analyst",50000,"PH","PH",0,"S"
"2021","EN","FT","Machine Learning Research Engineer","Research Scientist",12171,"IN","IN",0,"M"
"2021","SE","FT","Cloud Data Architect","Data Engineer",250000,"US","US",0,"L"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",51064,"IT","IT",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",109000,"US","US",0,"L"
"2021","MI","FT","Research Scientist","Research Scientist",69999,"CZ","CZ",0,"L"
"2021","SE","FT","Data Engineer","Data Engineer",150000,"US","US",0,"L"
"2021","MI","FT","Data Analyst","Data Analyst",135000,"US","US",0,"L"
"2021","SE","FT","Principal Data Scientist","Data Scientist",220000,"US","US",0,"L"
"2021","MI","FT","ML Engineer","ML Engineer",63711,"JP","JP",100,"S"
"2021","MI","FT","Data Analyst","Data Analyst",90000,"US","US",0,"M"
"2021","EN","FT","Data Scientist","Data Scientist",100000,"US","US",0,"S"
"2021","SE","FT","Computer Vision Engineer","ML Engineer",24000,"BR","BR",0,"M"
"2021","EN","FT","Data Scientist","Data Scientist",49646,"FR","FR",50,"M"
"2021","SE","FT","Lead Data Scientist","Data Scientist",40570,"IN","IN",0,"L"
"2021","EN","FT","Machine Learning Engineer","ML Engineer",20000,"IN","IN",0,"S"
"2021","MI","FT","Data Scientist","Data Scientist",9466,"IN","IN",0,"S"
"2021","SE","FT","Machine Learning Scientist","Research Scientist",120000,"US","US",0,"S"
"2021","EN","FT","Data Analyst","Data Analyst",50000,"US","US",0,"M"
"2021","MI","FT","Big Data Engineer","Big Data Engineer",60000,"ES","RO",0,"M"
"2021","MI","FT","Data Engineer","Data Engineer",200000,"US","US",0,"L"
"2021","EN","FT","Machine Learning Developer","ML Engineer",100000,"IQ","IQ",0,"S"
"2021","MI","FT","Data Engineer","Data Engineer",100000,"US","US",0,"L"
"2021","MI","FT","Research Scientist","Research Scientist",62649,"FR","FR",0,"M"
"2021","MI","FT","Data Engineer","Data Engineer",82528,"GB","GB",0,"L"
"2021","MI","FT","Data Architect","Data Engineer",170000,"US","US",0,"L"
"2021","EX","FT","Director of Data Science","Data Scientist",250000,"US","US",0,"L"
"2021","EN","FT","Data Science Consultant","Data Scientist",63831,"DE","DE",0,"L"
"2021","EX","FT","Head of Data Science","Data Scientist",85000,"RU","RU",0,"M"
"2021","EX","FT","Head of Data","Data Scientist",230000,"RU","RU",0,"L"
"2021","EN","FT","Machine Learning Engineer","ML Engineer",125000,"US","US",0,"S"
"2021","SE","FT","Data Analytics Manager","Data Analyst",120000,"US","US",0,"M"
"2021","SE","FT","Data Science Engineer","Data Scientist",127221,"CA","CA",0,"L"
"2021","SE","FT","Data Science Manager","Data Scientist",144000,"US","US",0,"L"
"2021","EN","FT","Data Scientist","Data Scientist",13400,"UA","UA",50,"L"
"2021","MI","FT","Data Scientist","Data Scientist",75774,"CA","CA",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",150000,"US","US",100,"M"
"2021","SE","FT","Data Engineer","Data Engineer",153000,"US","US",0,"L"
"2021","EN","FT","Data Analyst","Data Analyst",90000,"US","US",0,"S"
"2021","EN","FT","Data Analyst","Data Analyst",60000,"US","US",0,"S"
"2021","MI","FT","Data Scientist","Data Scientist",50000,"NG","NG",0,"L"
"2021","EN","PT","AI Scientist","AI Engineer",12000,"PK","US",0,"M"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",47282,"ES","ES",0,"S"
"2021","MI","FT","Data Engineer","Data Engineer",28476,"PL","PL",0,"L"
"2021","MI","FT","Data Analytics Engineer","Data Analyst",110000,"US","US",50,"L"
"2021","EN","FT","Research Scientist","Research Scientist",82528,"GB","GB",0,"L"
"2021","EN","FT","Data Analyst","Data Analyst",59102,"FR","FR",0,"M"
"2021","SE","FT","Data Analyst","Data Analyst",80000,"BG","US",0,"S"
"2021","MI","FT","Data Engineer","Data Engineer",140000,"US","US",0,"L"
"2021","SE","FT","Data Analytics Engineer","Data Analyst",79197,"DE","DE",0,"L"
"2021","SE","FT","Lead Data Analyst","Data Analyst",170000,"US","US",0,"L"
"2021","MI","FT","BI Data Analyst","BI Analyst",100000,"US","US",0,"M"
"2021","SE","FT","Data Scientist","Data Scientist",53192,"FR","FR",0,"L"
"2021","EX","FT","Head of Data","Data Scientist",235000,"US","US",0,"L"
"2021","SE","FT","Lead Data Engineer","Data Engineer",103160,"GB","GB",0,"S"
"2021","SE","FT","Data Engineer","Data Engineer",113476,"GB","GB",0,"M"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",94564,"DE","DE",0,"L"
"2021","EN","FT","Data Engineer","Data Engineer",30428,"IN","IN",0,"L"
"2021","SE","FT","Data Engineer","Data Engineer",115000,"US","US",0,"S"
"2021","MI","FT","Research Scientist","Research Scientist",187442,"CA","CA",0,"L"
"2021","MI","FT","BI Data Analyst","BI Analyst",36259,"HU","US",0,"L"
"2021","MI","FT","Computer Vision Software Engineer","ML Engineer",95746,"DE","US",0,"S"
"2021","EN","FT","Computer Vision Software Engineer","ML Engineer",70000,"US","US",0,"M"
"2021","EN","FT","Data Scientist","Data Scientist",29751,"IN","IN",0,"L"
"2021","SE","FT","Lead Data Engineer","Data Engineer",276000,"US","US",0,"L"
"2021","SE","FT","Cloud Data Engineer","Data Engineer",160000,"BR","US",0,"S"
"2021","MI","FT","Data Engineer","Data Engineer",200000,"US","US",0,"L"
"2021","SE","FT","Data Engineer","Data Engineer",174000,"US","US",0,"L"
"2021","MI","FT","Data Analyst","Data Analyst",93000,"US","US",0,"L"
"2021","EN","FT","Data Scientist","Data Scientist",28399,"IN","IN",0,"M"
"2021","SE","FT","Principal Data Analyst","Data Analyst",170000,"US","US",0,"M"
"2021","SE","FT","Data Engineer","Data Engineer",96282,"GB","GB",100,"L"
"2021","MI","FT","Data Engineer","Data Engineer",12103,"TR","TR",0,"M"
"2021","EN","FT","Data Scientist","Data Scientist",36643,"FR","FR",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",72212,"GB","GB",0,"L"
"2021","SE","FT","Data Scientist","Data Scientist",165000,"US","US",0,"L"
"2021","MI","FT","Data Analyst","Data Analyst",80000,"US","US",0,"L"
"2021","MI","FT","Research Scientist","Research Scientist",63810,"CA","CA",100,"M"
"2021","MI","FT","Head of Data Science","Data Scientist",110000,"US","US",0,"S"
"2021","MI","FT","Data Architect","Data Engineer",180000,"US","US",0,"L"
"2021","SE","FT","Data Analyst","Data Analyst",200000,"US","US",0,"L"
"2021","SE","FT","Data Engineer","Data Engineer",200000,"US","US",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",110000,"US","US",0,"L"
"2021","EN","FT","Data Engineer","Data Engineer",72500,"US","US",0,"L"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",185000,"US","US",0,"L"
"2021","MI","PT","Data Engineer","Data Engineer",69741,"NL","NL",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",112000,"US","US",0,"L"
"2021","SE","FT","Data Scientist","Data Scientist",20171,"TR","TR",0,"L"
"2021","EN","FT","Data Scientist","Data Scientist",58000,"US","US",0,"L"
"2021","EN","FT","Data Science Consultant","Data Scientist",76833,"DE","DE",0,"L"
"2021","SE","CT","Staff Data Scientist","Data Scientist",105000,"US","US",0,"M"
"2021","MI","FT","Data Engineer","Data Engineer",111775,"US","US",0,"M"
"2021","MI","FT","Data Engineer","Data Engineer",93150,"US","US",0,"M"
"2021","MI","FT","Data Scientist","Data Scientist",25532,"RS","DE",0,"S"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",66265,"IN","IN",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",16904,"IN","IN",0,"S"
"2021","SE","FT","Data Analyst","Data Analyst",71786,"CA","CA",0,"M"
"2021","SE","FT","Data Scientist","Data Scientist",135000,"US","US",0,"L"
"2021","EN","FT","Machine Learning Engineer","ML Engineer",24823,"DE","DE",100,"M"
"2021","SE","FT","Data Science Manager","Data Scientist",54094,"IN","US",0,"L"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",24342,"IN","IN",0,"L"
"2021","EN","FT","BI Data Analyst","BI Analyst",9272,"KE","KE",0,"S"
"2021","EN","FT","Machine Learning Engineer","ML Engineer",21844,"CO","CO",0,"M"
"2021","MI","FT","Data Engineer","Data Engineer",26005,"RO","US",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",90734,"DE","DE",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",5679,"IN","US",0,"S"
"2021","EN","FT","Machine Learning Engineer","ML Engineer",81000,"US","US",0,"S"
"2021","MI","FT","Data Scientist","Data Scientist",40038,"CL","CL",0,"L"
"2021","EN","FT","Data Science Consultant","Data Scientist",90000,"US","US",0,"S"
"2021","MI","FT","Data Scientist","Data Scientist",61467,"DE","AT",0,"M"
"2021","MI","FT","Data Scientist","Data Scientist",37825,"ES","ES",0,"L"
"2021","EX","CT","Principal Data Scientist","Data Scientist",416000,"US","US",0,"S"
"2021","SE","FT","Machine Learning Scientist","Research Scientist",225000,"US","CA",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",56256,"GB","GB",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",116914,"GB","GB",0,"L"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",88654,"BE","BE",0,"M"
"2021","EN","PT","Computer Vision Engineer","ML Engineer",28609,"DK","DK",0,"S"
"2021","MI","FT","Data Scientist","Data Scientist",88654,"DE","DE",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",66022,"HK","GB",0,"S"
"2021","MI","FT","Research Scientist","Research Scientist",56738,"FR","FR",0,"S"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",24823,"SI","SI",0,"L"
"2021","MI","FL","Data Engineer","Data Engineer",20000,"IT","US",0,"L"
"2021","MI","FT","Data Science Engineer","Data Scientist",40189,"GR","GR",0,"M"
"2021","MI","FT","Data Scientist","Data Scientist",12901,"BR","BR",0,"S"
"2021","SE","FT","Data Analytics Manager","Data Analyst",140000,"US","US",0,"L"
"2021","SE","FT","Data Scientist","Data Scientist",87738,"CA","CA",0,"S"
"2021","MI","FL","Machine Learning Scientist","Research Scientist",12000,"PK","PK",0,"M"
"2021","SE","FT","Data Engineer","Data Engineer",76833,"RO","GB",0,"S"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",74000,"JP","JP",0,"S"
"2021","SE","FT","Data Science Manager","Data Scientist",152000,"US","FR",0,"L"
"2021","MI","FT","Big Data Engineer","Big Data Engineer",18000,"MD","MD",0,"S"
"2021","SE","FT","Computer Vision Engineer","ML Engineer",18907,"BR","BR",0,"M"
"2021","SE","FT","Principal Data Scientist","Data Scientist",173762,"DE","DE",0,"M"
"2021","MI","FT","Data Scientist","Data Scientist",46809,"ES","ES",0,"M"
"2021","EN","FT","AI Scientist","AI Engineer",18053,"IN","AS",0,"S"
"2021","MI","FT","Data Scientist","Data Scientist",115000,"US","US",0,"L"
"2021","SE","FT","Principal Data Scientist","Data Scientist",235000,"US","US",0,"L"
"2021","MI","FT","Lead Data Analyst","Data Analyst",19609,"IN","IN",0,"L"
"2021","MI","FT","Data Analyst","Data Analyst",62000,"US","US",50,"L"
"2021","MI","FT","Data Scientist","Data Scientist",73000,"US","US",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",45391,"NL","NL",0,"L"
"2021","SE","FT","Director of Data Science","Data Scientist",168000,"JP","JP",0,"S"
"2021","MI","FT","Applied Machine Learning Scientist","ML Engineer",423000,"US","US",50,"L"
"2021","EN","FT","Data Science Consultant","Data Scientist",64369,"DE","DE",0,"L"
"2021","EX","FT","Head of Data","Data Scientist",230000,"RU","RU",0,"L"
"2021","EN","FT","Machine Learning Engineer","ML Engineer",125000,"US","US",0,"S"
"2021","SE","FT","Data Analytics Manager","Data Analyst",120000,"US","US",0,"M"
"2021","SE","FT","Data Science Engineer","Data Scientist",127543,"CA","CA",0,"L"
"2021","SE","FT","Manager Data Science","Data Scientist",144000,"US","US",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",75966,"CA","CA",0,"L"
"2021","MI","FT","Data Scientist","Data Scientist",150000,"US","US",0,"M"
"2021","SE","FT","Data Engineering Manager","Data Engineer",153000,"US","US",0,"L"
"2021","EN","FT","Data Analyst","Data Analyst",90000,"US","US",0,"S"
"2021","MI","FT","Data Scientist","Data Scientist",50000,"NG","NG",0,"L"
"2021","MI","PT","3D Computer Vision Researcher","Research Scientist",5423,"IN","IN",0,"M"
"2021","MI","CT","ML Engineer","ML Engineer",270000,"US","US",0,"L"
"2021","MI","FT","Applied Data Scientist","Data Scientist",54376,"GB","CA",0,"L"
"2021","MI","FT","Machine Learning Engineer","ML Engineer",47681,"ES","ES",0,"S"
"2021","EX","FT","Director of Data Science","Data Scientist",154963,"IT","PL",0,"L"
"2021","MI","FT","Data Engineer","Data Engineer",28801,"PL","PL",0,"L"
"2021","EN","FT","Research Scientist","Research Scientist",83000,"GB","GB",0,"L"
"2021","EN","FT","Data Analyst","Data Analyst",59601,"FR","FR",0,"M"
"2021","SE","FT","Data Analytics Engineer","Data Analyst",79866,"DE","DE",0,"L"
"2021","EN","FT","Data Analyst","Data Analyst",80000,"US","US",0,"M"
"2021","SE","FT","Data Scientist","Data Scientist",53641,"FR","FR",0,"L"
"2021","EN","FT","Machine Learning Scientist","Research Scientist",225000,"US","US",0,"L"
"2021","EN","FT","Data Science Consultant","Data Scientist",77481,"DE","DE",0,"S"
"2021","SE","FT","Marketing Data Analyst","Data Analyst",89402,"GR","DK",0,"L"
"2021","SE","FT","Lead Data Engineer","Data Engineer",103750,"GB","GB",0,"S"
"2021","SE","FT","Director of Data Engineering","Data Engineer",114125,"GB","GB",0,"M"
"2021","SE","FT","Machine Learning Engineer","ML Engineer",95362,"DE","DE",0,"L"
"2021","EN","FT","Data Engineer","Data Engineer",30509,"IN","IN",0,"L"
"2021","SE","FT","Data Engineer","Data Engineer",150000,"US","US",0,"M"
"2021","SE","FT","Data Engineer","Data Engineer",115000,"US","US",0,"S"
"2021","MI","FT","Research Scientist","Research Scientist",187917,"CA","CA",0,"L"
"2021","MI","FT","Data Analyst","Data Analyst",51814,"GB","GB",0,"L"
